Using good policy maddpg and adv policy maddpg
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -224.351482509009, time: 24.239
steps: 49975, episodes: 2000, mean episode reward: -239.00743836465446, time: 45.26
steps: 74975, episodes: 3000, mean episode reward: -195.33668127960144, time: 44.993
steps: 99975, episodes: 4000, mean episode reward: -182.88249681308918, time: 45.578
steps: 124975, episodes: 5000, mean episode reward: -176.74031748974357, time: 45.799
steps: 149975, episodes: 6000, mean episode reward: -168.24782922298047, time: 45.426
steps: 174975, episodes: 7000, mean episode reward: -165.89845817100053, time: 46.299
steps: 199975, episodes: 8000, mean episode reward: -164.9313735141421, time: 46.262
steps: 224975, episodes: 9000, mean episode reward: -161.1693119790228, time: 45.91
steps: 249975, episodes: 10000, mean episode reward: -160.40615715253742, time: 46.163
steps: 274975, episodes: 11000, mean episode reward: -158.07730905253985, time: 46.824
steps: 299975, episodes: 12000, mean episode reward: -158.74343754753284, time: 36.659
steps: 324975, episodes: 13000, mean episode reward: -154.25735023623994, time: 37.891
steps: 349975, episodes: 14000, mean episode reward: -154.68617499560477, time: 35.896
steps: 374975, episodes: 15000, mean episode reward: -155.75234441521152, time: 36.062
steps: 399975, episodes: 16000, mean episode reward: -153.33371824152132, time: 35.752
steps: 424975, episodes: 17000, mean episode reward: -153.02012362746302, time: 35.792
steps: 449975, episodes: 18000, mean episode reward: -152.0771272031115, time: 36.133
steps: 474975, episodes: 19000, mean episode reward: -152.02243376443062, time: 36.038
steps: 499975, episodes: 20000, mean episode reward: -151.53454623136366, time: 35.85
steps: 524975, episodes: 21000, mean episode reward: -150.60278690794706, time: 35.967
steps: 549975, episodes: 22000, mean episode reward: -151.12825906171486, time: 36.44
steps: 574975, episodes: 23000, mean episode reward: -151.66792175500584, time: 35.756
steps: 599975, episodes: 24000, mean episode reward: -151.33360636418004, time: 35.795
steps: 624975, episodes: 25000, mean episode reward: -149.171812345075, time: 36.182
steps: 649975, episodes: 26000, mean episode reward: -150.61471957183383, time: 36.163
steps: 674975, episodes: 27000, mean episode reward: -149.7405073603781, time: 35.412
steps: 699975, episodes: 28000, mean episode reward: -149.2445099281786, time: 35.794
steps: 724975, episodes: 29000, mean episode reward: -148.19473289481044, time: 37.361
steps: 749975, episodes: 30000, mean episode reward: -148.82436779112828, time: 35.877
steps: 774975, episodes: 31000, mean episode reward: -148.21909950765863, time: 36.246
steps: 799975, episodes: 32000, mean episode reward: -147.52866017963407, time: 36.49
steps: 824975, episodes: 33000, mean episode reward: -146.36795521198752, time: 36.028
steps: 849975, episodes: 34000, mean episode reward: -146.01087373094714, time: 35.843
steps: 874975, episodes: 35000, mean episode reward: -146.61955574172282, time: 36.329
steps: 899975, episodes: 36000, mean episode reward: -145.9415895157281, time: 36.356
steps: 924975, episodes: 37000, mean episode reward: -145.47998677428131, time: 35.867
steps: 949975, episodes: 38000, mean episode reward: -145.00600204814108, time: 36.475
steps: 974975, episodes: 39000, mean episode reward: -144.96624435782127, time: 35.752
steps: 999975, episodes: 40000, mean episode reward: -144.57004059804595, time: 37.806
steps: 1024975, episodes: 41000, mean episode reward: -143.30500632203638, time: 35.176
steps: 1049975, episodes: 42000, mean episode reward: -142.58624324597957, time: 36.215
steps: 1074975, episodes: 43000, mean episode reward: -143.54150075848023, time: 35.916
steps: 1099975, episodes: 44000, mean episode reward: -143.5739021164898, time: 36.033
steps: 1124975, episodes: 45000, mean episode reward: -142.86735601395603, time: 36.652
steps: 1149975, episodes: 46000, mean episode reward: -143.1304717867961, time: 36.762
steps: 1174975, episodes: 47000, mean episode reward: -142.7044327794527, time: 36.478
steps: 1199975, episodes: 48000, mean episode reward: -142.42875165646947, time: 37.045
steps: 1224975, episodes: 49000, mean episode reward: -143.1973430636306, time: 36.569
steps: 1249975, episodes: 50000, mean episode reward: -142.4988178969385, time: 36.338
steps: 1274975, episodes: 51000, mean episode reward: -141.871122966176, time: 36.927
steps: 1299975, episodes: 52000, mean episode reward: -142.25530815476714, time: 37.173
steps: 1324975, episodes: 53000, mean episode reward: -140.67240792720102, time: 36.88
steps: 1349975, episodes: 54000, mean episode reward: -140.2654687173741, time: 38.01
steps: 1374975, episodes: 55000, mean episode reward: -140.16323464723243, time: 46.455
steps: 1399975, episodes: 56000, mean episode reward: -139.68259610808238, time: 45.556
steps: 1424975, episodes: 57000, mean episode reward: -140.17839202196157, time: 45.735
steps: 1449975, episodes: 58000, mean episode reward: -140.1492018389041, time: 46.198
steps: 1474975, episodes: 59000, mean episode reward: -139.7583869275734, time: 46.144
steps: 1499975, episodes: 60000, mean episode reward: -139.71955700009664, time: 46.864
steps: 1524975, episodes: 61000, mean episode reward: -139.70606061834792, time: 46.218
steps: 1549975, episodes: 62000, mean episode reward: -140.1199749724337, time: 46.529
steps: 1574975, episodes: 63000, mean episode reward: -139.50006551941934, time: 46.445
steps: 1599975, episodes: 64000, mean episode reward: -139.32277220006964, time: 46.155
steps: 1624975, episodes: 65000, mean episode reward: -138.9923975502433, time: 45.949
steps: 1649975, episodes: 66000, mean episode reward: -139.12498905233824, time: 46.186
steps: 1674975, episodes: 67000, mean episode reward: -138.48641054794655, time: 46.378
steps: 1699975, episodes: 68000, mean episode reward: -137.79296575434404, time: 46.835
steps: 1724975, episodes: 69000, mean episode reward: -137.37945455805655, time: 37.613
steps: 1749975, episodes: 70000, mean episode reward: -137.66387760313617, time: 36.571
steps: 1774975, episodes: 71000, mean episode reward: -137.68593978684484, time: 36.011
steps: 1799975, episodes: 72000, mean episode reward: -136.64843845791407, time: 35.755
steps: 1824975, episodes: 73000, mean episode reward: -135.6492240132934, time: 36.622
steps: 1849975, episodes: 74000, mean episode reward: -135.46525112328382, time: 36.576
steps: 1874975, episodes: 75000, mean episode reward: -135.1435051232875, time: 35.936
steps: 1899975, episodes: 76000, mean episode reward: -135.02318606743222, time: 36.415
steps: 1924975, episodes: 77000, mean episode reward: -134.69968299259358, time: 35.989
steps: 1949975, episodes: 78000, mean episode reward: -135.5709122969678, time: 36.265
steps: 1974975, episodes: 79000, mean episode reward: -134.77525646171597, time: 37.013
steps: 1999975, episodes: 80000, mean episode reward: -134.07790077218635, time: 35.071
steps: 2024975, episodes: 81000, mean episode reward: -133.3432794766555, time: 35.015
steps: 2049975, episodes: 82000, mean episode reward: -132.8933563174727, time: 36.27
steps: 2074975, episodes: 83000, mean episode reward: -133.57634396477135, time: 37.471
steps: 2099975, episodes: 84000, mean episode reward: -132.81066902821524, time: 37.491
steps: 2124975, episodes: 85000, mean episode reward: -133.1341504814916, time: 37.547
steps: 2149975, episodes: 86000, mean episode reward: -132.43689529580436, time: 36.224
steps: 2174975, episodes: 87000, mean episode reward: -132.8809034470904, time: 35.984
steps: 2199975, episodes: 88000, mean episode reward: -131.9289483086905, time: 35.389
steps: 2224975, episodes: 89000, mean episode reward: -131.9672303368078, time: 36.536
steps: 2249975, episodes: 90000, mean episode reward: -131.6354371880443, time: 36.228
steps: 2274975, episodes: 91000, mean episode reward: -131.24742789923198, time: 36.82
steps: 2299975, episodes: 92000, mean episode reward: -131.5395940652755, time: 36.59
steps: 2324975, episodes: 93000, mean episode reward: -130.46600081531452, time: 36.208
steps: 2349975, episodes: 94000, mean episode reward: -129.12992225277813, time: 36.239
steps: 2374975, episodes: 95000, mean episode reward: -129.26592618268828, time: 36.924
steps: 2399975, episodes: 96000, mean episode reward: -128.26508098777282, time: 36.646
steps: 2424975, episodes: 97000, mean episode reward: -129.20931629760568, time: 35.596
steps: 2449975, episodes: 98000, mean episode reward: -128.95939972922113, time: 35.842
steps: 2474975, episodes: 99000, mean episode reward: -129.7318393712386, time: 36.312
steps: 2499975, episodes: 100000, mean episode reward: -127.85950775121385, time: 36.079
...Finished total of 100001 episodes.
