Using good policy maddpg and adv policy maddpg
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -220.57587323084314, time: 10.437
steps: 49975, episodes: 2000, mean episode reward: -522.7859385852823, time: 20.127
steps: 74975, episodes: 3000, mean episode reward: -166.96783882815313, time: 19.994
steps: 99975, episodes: 4000, mean episode reward: -103.60568504436885, time: 20.447
steps: 124975, episodes: 5000, mean episode reward: -96.0202413947596, time: 20.031
steps: 149975, episodes: 6000, mean episode reward: -99.94429729157685, time: 19.342
steps: 174975, episodes: 7000, mean episode reward: -100.50032155131218, time: 19.821
steps: 199975, episodes: 8000, mean episode reward: -102.369043909436, time: 19.885
steps: 224975, episodes: 9000, mean episode reward: -100.44041369114562, time: 20.377
steps: 249975, episodes: 10000, mean episode reward: -101.18530452384925, time: 20.477
steps: 274975, episodes: 11000, mean episode reward: -98.24109099055524, time: 20.23
steps: 299975, episodes: 12000, mean episode reward: -96.79447633730358, time: 20.923
steps: 324975, episodes: 13000, mean episode reward: -91.53574347686346, time: 20.432
steps: 349975, episodes: 14000, mean episode reward: -91.33667099252916, time: 19.969
steps: 374975, episodes: 15000, mean episode reward: -89.83968450558817, time: 20.087
steps: 399975, episodes: 16000, mean episode reward: -90.37453161772193, time: 20.485
steps: 424975, episodes: 17000, mean episode reward: -86.90495232224794, time: 20.445
steps: 449975, episodes: 18000, mean episode reward: -86.83883074501047, time: 20.495
steps: 474975, episodes: 19000, mean episode reward: -83.2595978743844, time: 20.524
steps: 499975, episodes: 20000, mean episode reward: -84.05247888350266, time: 20.4
steps: 524975, episodes: 21000, mean episode reward: -84.64778911325315, time: 20.643
steps: 549975, episodes: 22000, mean episode reward: -82.20282743677495, time: 21.467
steps: 574975, episodes: 23000, mean episode reward: -85.95467253087892, time: 20.211
steps: 599975, episodes: 24000, mean episode reward: -84.88320032680221, time: 20.279
steps: 624975, episodes: 25000, mean episode reward: -81.5505455142952, time: 20.638
steps: 649975, episodes: 26000, mean episode reward: -83.18973347301585, time: 20.402
steps: 674975, episodes: 27000, mean episode reward: -83.1808759098019, time: 20.023
steps: 699975, episodes: 28000, mean episode reward: -82.17007663069599, time: 20.166
steps: 724975, episodes: 29000, mean episode reward: -84.57941835488572, time: 20.416
steps: 749975, episodes: 30000, mean episode reward: -83.36899734840058, time: 20.338
steps: 774975, episodes: 31000, mean episode reward: -83.77809090931018, time: 21.281
steps: 799975, episodes: 32000, mean episode reward: -85.99941259393951, time: 20.116
steps: 824975, episodes: 33000, mean episode reward: -86.40268356411165, time: 20.58
steps: 849975, episodes: 34000, mean episode reward: -78.90902442934129, time: 20.284
steps: 874975, episodes: 35000, mean episode reward: -81.33128466594411, time: 20.496
steps: 899975, episodes: 36000, mean episode reward: -82.67178691500096, time: 20.259
steps: 924975, episodes: 37000, mean episode reward: -80.48079123935945, time: 20.229
steps: 949975, episodes: 38000, mean episode reward: -84.05025058099974, time: 20.243
steps: 974975, episodes: 39000, mean episode reward: -80.12478173154572, time: 20.008
steps: 999975, episodes: 40000, mean episode reward: -80.40990374638912, time: 20.441
steps: 1024975, episodes: 41000, mean episode reward: -81.74253358973246, time: 20.477
steps: 1049975, episodes: 42000, mean episode reward: -85.24071779398021, time: 20.861
steps: 1074975, episodes: 43000, mean episode reward: -80.07150856374878, time: 20.317
steps: 1099975, episodes: 44000, mean episode reward: -76.56720993879694, time: 21.172
steps: 1124975, episodes: 45000, mean episode reward: -74.36857468318354, time: 20.858
steps: 1149975, episodes: 46000, mean episode reward: -73.16478650586753, time: 20.512
steps: 1174975, episodes: 47000, mean episode reward: -70.02296068853822, time: 20.267
steps: 1199975, episodes: 48000, mean episode reward: -71.13672979081812, time: 20.762
steps: 1224975, episodes: 49000, mean episode reward: -67.40722529492429, time: 20.903
steps: 1249975, episodes: 50000, mean episode reward: -70.40874750325366, time: 21.061
steps: 1274975, episodes: 51000, mean episode reward: -66.03997295708992, time: 20.336
steps: 1299975, episodes: 52000, mean episode reward: -69.9338194940142, time: 20.001
steps: 1324975, episodes: 53000, mean episode reward: -69.64945511925298, time: 20.59
steps: 1349975, episodes: 54000, mean episode reward: -67.68340836456103, time: 20.726
steps: 1374975, episodes: 55000, mean episode reward: -68.72199633408228, time: 20.231
steps: 1399975, episodes: 56000, mean episode reward: -68.58532558179603, time: 20.503
steps: 1424975, episodes: 57000, mean episode reward: -71.75036899676834, time: 20.293
steps: 1449975, episodes: 58000, mean episode reward: -69.79985044086243, time: 20.707
steps: 1474975, episodes: 59000, mean episode reward: -73.46101677058677, time: 20.425
steps: 1499975, episodes: 60000, mean episode reward: -72.72819136133973, time: 20.613
steps: 1524975, episodes: 61000, mean episode reward: -75.13395769490933, time: 19.941
steps: 1549975, episodes: 62000, mean episode reward: -72.47268766357965, time: 20.178
steps: 1574975, episodes: 63000, mean episode reward: -73.64753098281302, time: 20.421
steps: 1599975, episodes: 64000, mean episode reward: -74.28448166283201, time: 20.69
steps: 1624975, episodes: 65000, mean episode reward: -74.28174306506904, time: 20.623
steps: 1649975, episodes: 66000, mean episode reward: -75.30345731910563, time: 20.708
steps: 1674975, episodes: 67000, mean episode reward: -74.41974892984483, time: 20.527
steps: 1699975, episodes: 68000, mean episode reward: -70.60735556285907, time: 20.634
steps: 1724975, episodes: 69000, mean episode reward: -73.43063904266255, time: 20.32
steps: 1749975, episodes: 70000, mean episode reward: -69.8737053079485, time: 20.799
steps: 1774975, episodes: 71000, mean episode reward: -73.40331429469073, time: 20.52
steps: 1799975, episodes: 72000, mean episode reward: -70.26072331129294, time: 20.645
steps: 1824975, episodes: 73000, mean episode reward: -68.15418733036414, time: 20.129
steps: 1849975, episodes: 74000, mean episode reward: -70.68387440151733, time: 20.199
steps: 1874975, episodes: 75000, mean episode reward: -69.30461992027303, time: 20.684
steps: 1899975, episodes: 76000, mean episode reward: -69.17974293601813, time: 20.381
steps: 1924975, episodes: 77000, mean episode reward: -69.62486510790032, time: 20.31
steps: 1949975, episodes: 78000, mean episode reward: -69.7188518822916, time: 20.7
steps: 1974975, episodes: 79000, mean episode reward: -69.38534406773616, time: 20.436
steps: 1999975, episodes: 80000, mean episode reward: -72.7617439318854, time: 20.622
steps: 2024975, episodes: 81000, mean episode reward: -71.81013560206699, time: 20.662
steps: 2049975, episodes: 82000, mean episode reward: -74.66220998761675, time: 20.654
steps: 2074975, episodes: 83000, mean episode reward: -72.58563697324887, time: 20.372
steps: 2099975, episodes: 84000, mean episode reward: -71.67932877974661, time: 20.8
steps: 2124975, episodes: 85000, mean episode reward: -73.77196114799942, time: 20.591
steps: 2149975, episodes: 86000, mean episode reward: -72.64472076486337, time: 20.505
steps: 2174975, episodes: 87000, mean episode reward: -72.05620849167896, time: 20.647
steps: 2199975, episodes: 88000, mean episode reward: -72.06617482304489, time: 20.093
steps: 2224975, episodes: 89000, mean episode reward: -71.43151010537461, time: 20.625
steps: 2249975, episodes: 90000, mean episode reward: -73.23892681116133, time: 20.71
steps: 2274975, episodes: 91000, mean episode reward: -71.06265929041166, time: 20.772
steps: 2299975, episodes: 92000, mean episode reward: -71.72180593221029, time: 20.573
steps: 2324975, episodes: 93000, mean episode reward: -71.55411930785435, time: 20.796
steps: 2349975, episodes: 94000, mean episode reward: -71.94893338462269, time: 20.421
steps: 2374975, episodes: 95000, mean episode reward: -66.06390025613581, time: 20.645
steps: 2399975, episodes: 96000, mean episode reward: -70.10105661522181, time: 20.489
steps: 2424975, episodes: 97000, mean episode reward: -68.83366571555428, time: 20.75
steps: 2449975, episodes: 98000, mean episode reward: -70.29865125176151, time: 20.652
steps: 2474975, episodes: 99000, mean episode reward: -72.85706355521565, time: 20.608
steps: 2499975, episodes: 100000, mean episode reward: -73.43338804770877, time: 20.626
...Finished total of 100001 episodes.
